,id,created_at,text,is_propaganda
812,1522186590185041923,2022-05-05 12:08:58+00:00,"RT @BBCBreaking: World’s true death toll from Covid pandemic is nearly 15 million, three times the official figure, says World Health Organ…",False
16,1528383227970437122,2022-05-22 14:32:12+00:00,"⚡️Governor: Russian occupiers abduct mayor of Dvorichne village in Kharkiv Oblast.

Kharkiv Oblast Governor Oleh Sy… https://t.co/1XOSvv9nBy",False
1042,1520499998231834625,2022-04-30 20:27:03+00:00,"Ukraine round-up: Russia ramping up attacks in east, officials warn https://t.co/bZ6CXpKhIS",False
1098,1521482206283112453,2022-05-03 13:30:00+00:00,"EU threatens Russia with fresh SWIFT restrictions

https://t.co/jwLrIpuygH https://t.co/zgKE8Swd0T",True
43,1528068692805828614,2022-05-21 17:42:21+00:00,"Australia’s Labor Party is set to take power for the first time since 2013, as voters booted out Prime Minister Sco… https://t.co/2IQGQX29IA",False
1188,1520825380898148353,2022-05-01 18:00:01+00:00,"Paris May Day protest marred by violence

Read: https://t.co/wlGE66NlIM https://t.co/N9LSPzJcP2",True
1302,1518514215702650881,2022-04-25 08:56:16+00:00,Slovenia votes out pro-Trump populist Prime Minister Janez Jansa https://t.co/bBgXTB6I7A,False
1472,1519270133667090432,2022-04-27 11:00:01+00:00,"North Korea pledges to accelerate its nuclear weapons program

Read: https://t.co/U26JOckQ3X https://t.co/zcAC2YNVS6",True
2804,1516851723549257734,2022-04-20 18:50:07+00:00,"Greece will raise the minimum wage for employees by 7.5% to 713 euros ($774) a month starting on May 1, Prime Minis… https://t.co/yoSAEGN41F",False
2892,1511252298843897857,2022-04-05 08:00:00+00:00,An unidentified 61-year-old German man is being investigated by authorities for having taken at least 87 Covid-19 v… https://t.co/YTtSwr3mPQ,True
2160,1519345355816673281,2022-04-27 15:58:55+00:00,"Germany is prepared to back a gradual ban on Russian oil, sources say, as European Union countries scramble to resp… https://t.co/DkGCKviLrG",False
356,1526127319550656515,2022-05-16 09:08:01+00:00,"⚡️Chernihiv starts restoration of critical infrastructure.

Chernihiv Oblast Governor Viacheslav Chaus said on May… https://t.co/SNpfbk9nD4",False
1869,1490802184925204482,2022-02-07 21:38:33+00:00,"RT @amrusbel: ⚡💬 Alexander Tokovinin for @vrtnws: ""Everyone is talking about Ukraine, but the problem for Russia is the situation in the fi…",True
2744,1508181025398083592,2022-03-27 20:35:51+00:00,"⚡️Powerful explosions heard in Kyiv, Lutsk, Kharkiv and Zhytomyr during air alert.

The explosions can mean that Ru… https://t.co/i0lFhaX0GC",False
1839,1521218614275280897,2022-05-02 20:02:35+00:00,"Italy approved a 14 billion-euro ($15 billion) aid package focused on energy, as Prime Minister Mario Draghi said t… https://t.co/ccTShGWExp",False
1395,1519642154506895360,2022-04-28 11:38:17+00:00,"A helicopter on a training flight has crashed in the Saratov region, southwestern Russia — TASS citing source https://t.co/HLQAbCk6if",True
1106,1504735236344762390,2022-03-18 08:23:31+00:00,RT @PMSimferopol: 🆕Dearest friends! We sincerely❤ congratulate🎇everyone on the Day of the reunification of #Crimea🇷🇺 and #Sevastopol🇷🇺 with…,True
2897,1511214549575237641,2022-04-05 05:30:00+00:00,"Cadbury is accused of using children as young as 10 on its cocoa farms in Ghana

https://t.co/TvVXZxFxT5",True
7,1528443073205882880,2022-05-22 18:30:00+00:00,"US makes another Taiwan move

Washington has followed the EU by announcing it would upgrade trade ties with Taipei,… https://t.co/kjwFhJHz1k",True
280,1527246830240780288,2022-05-19 11:16:33+00:00,"Japanese authorities seeking to recover 46.3 million yen ($362,000) of pandemic aid that was mistakenly sent to one… https://t.co/L2q95OqdYJ",False
2117,1512820761031065608,2022-04-09 15:52:30+00:00,"⚡️ CNN: Quarter of Russian forces in Ukraine 'effectively inoperable.' 

CNN quoted an unnamed European official, w… https://t.co/bAFccWLppi",False
786,1511388247628427271,2022-04-05 17:00:13+00:00,RT @RussiaUN: #Nebenzia raising point of order at UNSC meeting on🇺🇦: We demand a clarification &amp; guarantees that in future the British🇬🇧 Pr…,True
2280,1481359059366383619,2022-01-12 20:14:56+00:00,RT @RussianEmbassyC: Attempts to distort #WWII history &amp; glorify Nazi collaborators should be condemned by all members of int'l community.…,True
1227,1503014575440072706,2022-03-13 14:26:14+00:00,"Over 40 tonnes of humanitarian aid, including food supplies and drinking water, was delivered by @mod_russia to the… https://t.co/ZWXTLBKakx",True
3009,1516110091220627462,2022-04-18 17:43:08+00:00,BREAKING: A federal judge in Florida overturned the CDC's mask mandate for public transportation… https://t.co/PTDKx3ZcdV,False
972,1524484605692334081,2022-05-11 20:20:28+00:00,New York Mayor Eric Adams said the city’s police department is being unfairly blamed for the recent crime surge https://t.co/US0JL5mu9x,False
188,1526906468045398017,2022-05-18 12:44:05+00:00,US military probe finds no wrongdoing in deadly Syria air strike https://t.co/CcJ0CvW9bc,False
2774,1507979528743931906,2022-03-27 07:15:11+00:00,Rescuers of the State Emergency Service have put out the fire that occurred at one of the industrial facilities in… https://t.co/q5CaPv4qRi,False
3206,1460963433638150151,2021-11-17 13:30:00+00:00,"💬#Zakharova: On November 20-23, Lebanese Minister of Foreign Affairs Abdallah Bou Habib will travel to Moscow on a… https://t.co/vVq6DWUP3N",True
345,1526977167099367424,2022-05-18 17:25:01+00:00,RT @BloombergTV: President Biden said the U.S. will work with Finland and Sweden “to deter and confront aggression or the threat of aggress…,False
1393,1522681863223103488,2022-05-06 20:57:00+00:00,David McCormick and the super PAC backing him in Pennsylvania’s Senate race outspent Mehmet Oz and his super PAC by… https://t.co/GN87Ive2vy,False
1768,1492197709914255368,2022-02-11 18:03:52+00:00,💬 Foreign Minister Sergey #Lavrov: We explained in the tiniest detail today that Russia’s armed forces are on their… https://t.co/mlPdWxjLlq,True
2901,1511184353774215169,2022-04-05 03:30:01+00:00,"Governments urged to do more to fight endemic pollution

https://t.co/sqjn9gJoh7",True
2846,1467584004161519634,2021-12-05 19:57:47+00:00,"🇷🇺🇸🇦 Saudi Arabia joins 101 other nations by approving entry of individuals vaccinated with @sputnikvaccine.

❗️ Th… https://t.co/7sOc0eOJdU",True
2223,1519243973952475137,2022-04-27 09:16:04+00:00,Taiwan’s military says it plans on using lessons learned from the two-month-old war in Ukraine during annual exerci… https://t.co/ZvbwuZvSX4,False
1740,1493186429429731332,2022-02-14 11:32:41+00:00,RT @ASEANRussia: Today Russia and @ASEAN officially launched Year of Scientific and Technical Cooperation (#ARYSTC) 2022! We will strengthe…,True
2254,1511865933526089731,2022-04-07 00:38:22+00:00,The U.S. included 100 Switchblade drones for Ukraine as part of a $800 million military aid package to Ukraine.,False
1492,1519194635343519744,2022-04-27 06:00:00+00:00,Russian army destroys depots with weapons and military equipment supplied to the Ukrainian Armed Forces. https://t.co/K9HlEngQmp,True
2878,1507348041178693632,2022-03-25 13:25:52+00:00,"⚡️Italian court releases Ukrainian director Eugene Lavrenchuk. 

Ukrainian theater director Lavrenchuk was detained… https://t.co/9igh0GQ7mY",False
2149,1484078942201991170,2022-01-20 08:22:47+00:00,"💬#Zakharova: Both Western &amp; Ukrainian media as well as officials are speculating about the ""Russian invasion"".

❗️… https://t.co/fwzosMQ7nk",True
2831,1506325271217119235,2022-03-22 17:41:45+00:00,Elon Musk opens Tesla's first European hub https://t.co/Hima6CGdux,False
1411,1517451400090898434,2022-04-22 10:33:01+00:00,Sir David Attenborough named Champion of the Earth by UN https://t.co/QOXGj4DraO,False
2343,1514272201805082630,2022-04-13 16:00:01+00:00,Massive rally demands resignation of Sri Lankan president in Colombo https://t.co/4kQ8ZSA4IY,True
1573,1522010323473076226,2022-05-05 00:28:33+00:00,"Most Americans want to keep Roe v. Wade the law of the land.

The Supreme Court is poised to overturn it anyway—and… https://t.co/ufJsMZpWSl",False
718,1512377128511488000,2022-04-08 10:29:40+00:00,RT @mod_russia: ⚡️Russian Defence Ministry denies statements made by Kiev regime about an alleged missile attack on the railway station in…,True
863,1521894928024051719,2022-05-04 16:50:00+00:00,"RT @bbcworldservice: A US Supreme Court leak suggests a woman’s nationwide right to abortion may be overturned, with states setting their o…",False
1549,1516430522037194760,2022-04-19 14:56:25+00:00,US woman pleads guilty to faking 2016 kidnapping https://t.co/WJOU1CCGCg,False
1669,1494331455425499138,2022-02-17 15:22:36+00:00,"RT @MID_Kaliningrad: 📰Well, that is nice the Polish journalist cares about feelings of #kaliningraders. 

However, the article on closed bo…",True
351,1526167067774357504,2022-05-16 11:45:58+00:00,"⚡️Russian troops attempt to break through Ukrainian border into Sumy Oblast. 

Russian troops used mortars, grenade… https://t.co/PkE6TUefpv",False
2878,1505971071668916228,2022-03-21 18:14:17+00:00,Girls return to school in Afghanistan amidst hope and fear https://t.co/zlqpl19znO,False
2809,1506527214199836681,2022-03-23 07:04:12+00:00,"RT @BBCBreakfast: Ukraine’s President says there is ‘nothing left’ of the besieged port city of Mariupol. 

Correspondent @JonahFisherBBC t…",False
745,1511795764917383173,2022-04-06 19:59:32+00:00,"💬 #Zakharova: On April 5, the Romanian authorities, using a fictitious pretext, declared ten Russian diplomats in B… https://t.co/sKgETgvOMx",True
289,1526487699841945600,2022-05-17 09:00:03+00:00,Environmental activists rally at Amsterdam's Schiphol Airport https://t.co/VkRhNXQo0D,True
922,1522288896607985664,2022-05-05 18:55:30+00:00,"⚡️ Bloomberg: EU seeks to sanction Putin’s rumored mistress. 

The European Union has proposed sanctioning Alina Ka… https://t.co/cZZrOZwC0q",False
1139,1521180215958982662,2022-05-02 17:30:00+00:00,"Finland set to announce NATO bid – media

Read: https://t.co/gMaNypxjxX https://t.co/Ds4VIckayW",True
463,1518496825874993152,2022-04-25 07:47:10+00:00,RT @RusEmbJakarta: 🇷🇺💬Russian Ambassador Lyudmila #Vorobieva to @kompascom: Russia is confident of achieving the target of $5 billion bilat…,True
2440,1476089916916391936,2021-12-29 07:17:15+00:00,"RT @RusEmbUSA: @StateDeptSpox @SecBlinken Let us remind to @StateDeptSpox that unlike Russians, who are often detained and convicted by 🇺🇸…",True
442,1518848774315122691,2022-04-26 07:05:41+00:00,"⭐️ On April 26, 1945, the #RedArmy liberated #Brno, the industrial centre of Czechoslovakia, turned into a strongho… https://t.co/1BONCsMQCQ",True
1271,1501818424791601153,2022-03-10 07:13:09+00:00,"RT @mission_rf: 🇷🇺@Amb_Ulyanov at @iaeaorg #BoG:

💬#AUKUS must ensure maximum transparency in interactions w/#IAEA. Their silence sets a ne…",True
840,1523143153062223872,2022-05-08 03:30:00+00:00,"US ‘directly’ involved in Ukraine conflict – Moscow

https://t.co/nC82lY0nMA https://t.co/fYAGkpjnyu",True
2380,1514083453150679042,2022-04-13 03:30:00+00:00,"Was the US involved in Pakistani PM’s departure, as he claims?
By Scott Ritter

https://t.co/vHWpzoJT2U https://t.co/vRUSuCio1i",True
2322,1514370345700003840,2022-04-13 22:30:00+00:00,Palestine turmoil | Nablus clashes leave 1 killed and 17 injured https://t.co/PcXRtZIEcQ,True
2345,1514264648748576780,2022-04-13 15:30:00+00:00,"UN responds to reports of Ukrainian refugees matched with single men

https://t.co/9tbk6Fc1rD https://t.co/YC0OYtb3h6",True
186,1527242662557933569,2022-05-19 11:00:00+00:00,'It will come as a surprise' - Zakharova on Moscow's response to Finland's accession to NATO https://t.co/TewbGEY57F,True
2322,1480512925236436992,2022-01-10 12:12:42+00:00,"RT @KremlinRussia_E: Telephone conversation with President of Tajikistan Emomali Rahmon: developments in Kazakhstan, situation on the Tajik…",True
17,1528300873176293377,2022-05-22 09:04:57+00:00,Jersey elections: Independent observers to oversee vote https://t.co/bo2q6bhfiA,False
482,1526595930929119234,2022-05-17 16:10:07+00:00,New York City has raised its Covid alert level to high amid increasing pressure on the health care system https://t.co/nxWRIhgc8s,False
705,1512479931619549191,2022-04-08 17:18:10+00:00,"RT @RF_OSCE: #Lukashevich: Ukrainian 🇺🇦 armed formations use torture against captured Russian servicemen. With their inhumanity, they copy…",True
281,1526663507499958272,2022-05-17 20:38:38+00:00,"⚡️EU to demand reforms as condition for funding Ukraine’s post-war reconstruction. 

The German newspaper Süddeutsc… https://t.co/rNuvKmbJAx",False
2708,1470638080096935943,2021-12-14 06:13:36+00:00,RT @RusEmbJakarta: Nikolay Patrushev emphasized Russia's🇷🇺 commitment to preserving the modern security architecture in the Asia-Pacific re…,True
2217,1519263638917455872,2022-04-27 10:34:12+00:00,RT @BW: NEW COVER: China's Covid Zero strategy is crushing its economy as lockdowns drag on and the Party Congress looms this fall https://…,False
2304,1518948524934770690,2022-04-26 13:42:03+00:00,Gabriel Boric's disapproval rating is up more than 30 points in Chile https://t.co/ejtCkNm812,False
3059,1463821798638825474,2021-11-25 10:48:07+00:00,"💬#Zakharova: On December 6, Sergey #Lavrov and Defence Minister Sergey #Shoigu will meet with their Indian colleagu… https://t.co/pjaoXs1nc3",True
2967,1465642472693022726,2021-11-30 11:22:50+00:00,RT @unesco_russia: 🎥 Online briefing by the Permanent Representative of Russia to UNESCO Amb.Kuznetsov on the work of Russian diplomacy fol…,True
1022,1520738688363339778,2022-05-01 12:15:31+00:00,New guided walks free for Jersey residents and tourists https://t.co/fsijLsGLnH,False
326,1527053566984261641,2022-05-18 22:28:36+00:00,Biden invokes the Defense Production Act to boost production of baby formula and approves government flights to bri… https://t.co/zK4G4VYxsu,False
1069,1520182907561775104,2022-04-29 23:27:03+00:00,Ukraine - the narrative the West doesn't hear https://t.co/XLGmfReYrO,False
2767,1516988728794824705,2022-04-21 03:54:31+00:00,"RT @Quicktake: 🎥 Here's how Kim Jong Un is borrowing from Hollywood's playbook when showing off North Korea's defense capabilities
https://…",False
1759,1521522439435522049,2022-05-03 16:09:52+00:00,"RT @wealth: The proposal, if approved by voters, would generate $8 billion over 10 years https://t.co/8clLxHmEV8",False
1345,1500128612837728260,2022-03-05 15:18:26+00:00,"RT @mission_rf: 🛑 #FakeNews

❕Situation around the Zaporozhye/Zaporizhzhia nuclear power plant https://t.co/NHxDYlde8F",True
2709,1470638023712903171,2021-12-14 06:13:22+00:00,"RT @RusEmbJakarta: Nikolay #Patrushev met Joko #Widodo @jokowi, President of the Republic of Indonesia, in Jakarta

Discussed were issues o…",True
1103,1524095553528905731,2022-05-10 18:34:30+00:00,Biden says he and his advisers are weighing whether to cut US tariffs on foreign imports to try to fight inflation https://t.co/sQuoVykPFX,False
2849,1506197375483793412,2022-03-22 09:13:32+00:00,"Jailed Russian opposition leader Alexi Navalny found guilty in trial branded ""sham"" https://t.co/LPP8kMGK41",False
2467,1475405441538695170,2021-12-27 09:57:23+00:00,"🇷🇺🎙 Russian Foreign Ministry's Spokeswoman Maria #Zakharova to hold a briefing on topical foreign policy issues.

🗓… https://t.co/eati4EIHpV",True
628,1524343041745731590,2022-05-11 10:57:56+00:00,"⚡️Ukraine wins record 103 medals in Summer Deaflympics. 

Ukrainian athletes have already won a total of 103 medals… https://t.co/TSnJiI2lnX",False
1303,1520093054912315392,2022-04-29 17:30:00+00:00,"Musk offloads Tesla shares

The billionaire sold almost $4 billion worth of stock after Twitter deal… https://t.co/mZOuY8XHFe",True
3228,1514484729659199489,2022-04-14 06:04:31+00:00,"South Africa declares floods that killed more than 300 people in the eastern KwaZulu-Natal province a disaster, ena… https://t.co/QwSRFsroM3",False
954,1522418376626290688,2022-05-06 03:30:00+00:00,"EU calls for confiscation of frozen Russian assets

Sanctioned assets should be used to rebuild Ukraine, the Europe… https://t.co/Fb8CReXGQF",True
2040,1519839160240164865,2022-04-29 00:41:07+00:00,"Shanghai reports more than 15,000 cases on Thursday, its first increase in Covid cases in 6 days, a setback for a c… https://t.co/ASXyNY383u",False
2402,1476884723825786907,2021-12-31 11:55:32+00:00,RT @CamboRusEmba: On 29 December Russian Ambassador of Cambodia Anatoly Borovik took part in the Briefing on the priorities during the Chai…,True
1127,1521270812522733568,2022-05-02 23:30:00+00:00,"Biden's economic approval rating revealed

❓https://t.co/zZOMehmxjU https://t.co/QuvXRssEQT",True
887,1522810961979052032,2022-05-07 05:30:00+00:00,"Moscow allows foreign goods under trade embargo

The list includes textiles, cars, electronics, clothing, footwear,… https://t.co/PmojZoOTrY",True
2411,1476544013683630087,2021-12-30 13:21:40+00:00,"💬Deputy FM Andrey #Rudenko: Unlike NATO or the EU, there is no practice of enforcing decisions that contradict nati… https://t.co/Q1dYB73vcB",True
1952,1514195956828364810,2022-04-13 10:57:03+00:00,"⚡️ National Guard discovers Russian ammunition depot in Kyiv Oblast.

Around 100 boxes of 125-caliber shells were f… https://t.co/gyNmB2mfXf",False
364,1526150140708507648,2022-05-16 10:38:42+00:00,"Reports also suggest McDonald's will resume work in Russia under a new brand in mid-June, retaining the staff, rest… https://t.co/Q49QRuVfYb",True
2565,1473384518027522049,2021-12-21 20:06:57+00:00,"🇷🇺🇩🇪📞On December 21, President Vladimir #Putin had a telephone conversation with Chancellor of Germany @OlafScholz.… https://t.co/PHgkuEseZ0",True
2720,1470403423350792192,2021-12-13 14:41:09+00:00,"🇺🇳 #OTD in 1958, the UN Office for Outer Space Affairs was founded. @UNOOSA aims at helping countries access the be… https://t.co/RBofldGnNe",True
1144,1520680217177726977,2022-05-01 08:23:11+00:00,Zelensky awarded U.S. House of Representatives Speaker Nancy Pelosi with the Order of Princess Olga for a “signific… https://t.co/hEWY4EIjMA,False
2158,1519347695999193088,2022-04-27 16:08:13+00:00,"RT @wealth: As three of the nation’s largest banks kicked off their annual gatherings this week, conservative speakers showed up looking to…",False
2248,1519075863928655872,2022-04-26 22:08:03+00:00,The Justice Department will ask Congress for expanded authority to confiscate and sell assets held by wealthy Russi… https://t.co/MBZVHXmzWI,False
329,1526057286615056384,2022-05-16 04:29:44+00:00,Full lunar eclipse creates rare super blood Moon https://t.co/o9GOAJela4,False
752,1523473422382030848,2022-05-09 01:22:23+00:00,"⚡️ Guterres ‘appalled’ by Russian bombing of Ukrainian school. 

The spokesperson for UN Secretary-General Antonio… https://t.co/rB7djyC6bp",False
1908,1516790230367494147,2022-04-20 14:45:46+00:00,The Russian Ministry of Defense announced that the 'Sarmat' intercontinental ballistic missile was successfully lau… https://t.co/eB75uDfIwS,True
1441,1498583318790557700,2022-03-01 08:58:00+00:00,"RT @RusEmbJakarta: Ambassador Lyudmila #Vorobieva is having a meeting with leadership of the MNC media holding, including their representat…",True
121,1527714537130053632,2022-05-20 18:15:03+00:00,"A majority of borrowers have less than $40,000 in loans outstanding, and the average amount of debt for federal stu… https://t.co/1fYGwmlutz",False
935,1524608785783922688,2022-05-12 04:33:55+00:00,China’s central bank is making stabilizing economic growth a top priority and will step up support for weak sectors… https://t.co/vatO7bSVDS,False
515,1525174037357338627,2022-05-13 18:00:01+00:00,"Tech giant Apple has lost its spot as the world’s number-one company, with its value falling nearly 20% since hitti… https://t.co/QbcuuopNZZ",True
1431,1519473889675468801,2022-04-28 00:29:40+00:00,Tech firms duped into abetting underage extortion – media https://t.co/D2kl5Pvas3,True
2653,1471336776933466114,2021-12-16 04:29:58+00:00,"RT @RusEmbUSA: 🇷🇺🇺🇸
Russia’s dialogue with the United States and other Western countries regarding security guarantees
🔻
📰@mfa_russia state…",True
3156,1505159934769573898,2022-03-19 12:31:07+00:00,"⚡️Ukraine's General Staff: Putin transfers troops from Far East to Belarus.

The troops are being moved from Vladiv… https://t.co/tIgJLXULlr",False
828,1523226202982469633,2022-05-08 09:00:01+00:00,Mariupol refugee on life during conflict and early days of World War II https://t.co/69GuFzXj87,True
480,1525377876429680640,2022-05-14 07:30:00+00:00,"Israeli troops surrounded a house in Jenin where two Palestinian fighters were allegedly hiding, and targeted it wi… https://t.co/u7NiJMrV35",True
2687,1507320093176483860,2022-03-25 11:34:49+00:00,"RT @BBCAfrica: A Sudanese protester was killed on Thursday during anti-coup demonstrations held across the country.

The death of the 28-ye…",False
3239,1503555330042736641,2022-03-15 02:15:00+00:00,Australia climate change: Court overturns teenagers' case against minister https://t.co/ZLSQB4kbw4,False
2121,1511807484901703694,2022-04-06 20:46:07+00:00,"IS captors used 'sadistic' torture methods, court hears https://t.co/D6gHRsX7KO",False
521,1525158943424712705,2022-05-13 17:00:02+00:00,A police bodycam has captured the shooting of a 75-year-old woman at her home in New Mexico. https://t.co/BlzBFOvdLc,True
397,1519600263983775744,2022-04-28 08:51:50+00:00,"🔴 #LIVE: #Briefing by Russian Foreign Ministry Spokeswoman Maria #Zakharova on topical foreign policy issues

🔗… https://t.co/B9HIDtDhQG",True
1036,1521950289644851201,2022-05-04 20:30:00+00:00,"The EU’s planned embargo on Russian crude goes beyond the borders of Europe, media reports

https://t.co/7KhuJeYUAK https://t.co/gHoHf4FTF5",True
1648,1516655089389297664,2022-04-20 05:48:46+00:00,"According to Kyslytsya, citizens of Ukraine are sent to Russia’s “economically depressed regions,” in particular, t… https://t.co/vhW09MYAR2",False
534,1516776658837061634,2022-04-20 13:51:50+00:00,"💬#Zakharova: Russia’s Investigative Committee, in cooperation with the International Public Tribunal on Ukraine, is… https://t.co/toqGIY9kfq",True
118,1527358951217516564,2022-05-19 18:42:05+00:00,Finland and Sweden have 'full' backing of US in Nato bid https://t.co/6sXDGvOaSI,False
1707,1516154814367154176,2022-04-18 20:40:51+00:00,"⚡️Zelensky: Russia unlikely to replenish missile arsenal amid sanctions.

Zelensky said that as a result of the Wes… https://t.co/fgQJnl8cvK",False
2427,1513873138521620494,2022-04-12 13:34:17+00:00,"If western partners cannot work effectively with Russia, there will not be enough food on the global markets — Putin https://t.co/xmI0K0SQ6D",True
680,1512825363424059401,2022-04-09 16:10:48+00:00,"RT @RusEmbUSA: Exclusively for @Newsweek: 
🇷🇺 🇺🇸 #Article by Anatoly #Antonov about the causes and goals of the special military operation…",True
2220,1511225054876549121,2022-04-05 06:11:44+00:00,British father and son killed and others injured in Australia landslide https://t.co/CZqlOvIvQv,False
85,1527830907327062016,2022-05-21 01:57:28+00:00,RT @BloombergAU: Australian voters began casting their votes Saturday in a national election that might see the opposition Labor Party narr…,False
2032,1486734619818946564,2022-01-27 16:15:30+00:00,RT @RussianEmbassyC: Read Ambassador Stepanov's letter to the editor in response to @TashaKheiriddin's opinion article published in @nation…,True
136,1525440487485849600,2022-05-14 11:38:48+00:00,RT @mission_rf: ⬛️ Heads of the Russian diplomatic missions in Austria laid wreaths and flowers at the monuments to the victims of fascism…,True
1330,1519997229540515841,2022-04-29 11:09:14+00:00,"Norway closes its border to Russian trucks, ports to all Russian ships - except fishing

You know where you stand w… https://t.co/Xqa6uWkFLM",True
2500,1508821584076849152,2022-03-29 15:01:12+00:00,Service of remembrance to honour Prince Philip https://t.co/KMkRzBVt8a,False
991,1521854205249703936,2022-05-04 14:08:11+00:00,Members of the Ukrainian government have repeatedly questioned the ICRC’s commitment to helping Ukrainian civilians… https://t.co/39dhtx9gqk,False
2237,1512011214506934274,2022-04-07 10:15:40+00:00,"⚡️ Austria expels 4 Russian diplomats.

Austria's Foreign Ministry said on April 7 that they had been conducting ac… https://t.co/rO8Rf6dOzL",False
2191,1483195439323222020,2022-01-17 21:52:03+00:00,RT @RussiaUN: #Kuzmin: 🇷🇺position with regard to the activity of the #ICC remains unchanged. Reputation of any judiciary body depends on wh…,True
1198,1503653454740398080,2022-03-15 08:44:54+00:00,"On March 15 in 1994, the first Constitution of the Republic of #Belarus was adopted. It laid legal basis for indepe… https://t.co/2TulrcdOuw",True
1280,1520213847881048065,2022-04-30 01:30:00+00:00,"Details of Hitler’s last hours revealed

Russia’s Federal Security Service has published top secret testimony of Na… https://t.co/sXdtHUYGDN",True
3010,1516109976825118726,2022-04-18 17:42:41+00:00,"RT @business: ⚡️By establishing a trust to settle legal claims in bankruptcy, Jones’s companies are following a controversial playbook used…",False
646,1526095604689973248,2022-05-16 07:02:00+00:00,"A couple in India is giving their son 2 choices: either give them a grandchild or pay them back the $675,000 they i… https://t.co/1eIskvfhGB",False
14,1527908053894500356,2022-05-21 07:04:01+00:00,RT @RusEmbAU: 🤝Thank you to the Aussies🇦🇺who came to express friendly feelings to Russia🇷🇺 last night in front of our Embassy. https://t.co…,True
29,1528314734629441536,2022-05-22 10:00:02+00:00,"A tornado that ripped through the northern Michigan town of Gaylord claimed at least two lives and injured 44, redu… https://t.co/vFJmdjMymo",True
1461,1498293819883892737,2022-02-28 13:47:38+00:00,RT @unesco_russia: 📢Strongly condemn the biased statements of @gabramosp which are incompatible with her status as @UNESCO ADG. Call on @AA…,True
2942,1516421903979843597,2022-04-19 14:22:10+00:00,"RT @CityLab: Join us on @TwitterSpaces for a conversation about our new book, The Quarantine Atlas: Mapping Global Life Under COVID-19.

🎙️…",False
2814,1506428480963194887,2022-03-23 00:31:52+00:00,Uganda's Batwa people: Evicted from a forest to help save gorillas https://t.co/PFHKUfgbVp,False
343,1526220392544739330,2022-05-16 15:17:52+00:00,The government also approved a bill that will make it possible for the country to receive military support from all… https://t.co/qqO8f3yy5K,False
2512,1510034076950016001,2022-04-01 23:19:13+00:00,"Foreign volunteers help fight Russia in Irpin.

President Volodymyr Zelensky created the International Legion in la… https://t.co/jCNOtFqZpi",False
1227,1520553586568032256,2022-05-01 00:00:00+00:00,"Russia's Ministry of Defense released a footage of Buk air defense system, hitting a Ukrainian unmanned aerial vehi… https://t.co/YmSFHii6QO",True
3025,1464178092180750344,2021-11-26 10:23:54+00:00,RT @mission_rf: 🎙Joint Press-Conference by 🇷🇺@Amb_Ulyanov &amp; 🇨🇳Amb. Wang Qun on #AUKUS &amp; related #nonproliferation issues is scheduled for t…,True
335,1526245729920065539,2022-05-16 16:58:32+00:00,"⚡️ Russian shelling kills 10 people in Sievierodonetsk.

According to Luhansk Oblast Governor Serhiy Haidai, at lea… https://t.co/nd5doXODvT",False
497,1525067585456418816,2022-05-13 10:57:01+00:00,"⚡️ Zelensky: Macron offered concessions on Ukraine's sovereignty to help Putin save face.

President Volodymyr Zele… https://t.co/eD388Ro2ei",False
1971,1516461625934585861,2022-04-19 17:00:00+00:00,Ukraine turning into next Syria? https://t.co/fglHzOqGKK,True
1860,1514945047292219396,2022-04-15 12:33:40+00:00,"⚡️Russian forces shell residential area in Mykolaiv. 

Russian shelling of a residential neighborhood in Mykolaiv,… https://t.co/TzqALqYyoN",False
2054,1513362013585616898,2022-04-11 03:43:15+00:00,⚡️190 priests demand head of Ukrainian Orthodox Church Moscow Patriarchate be brought to church tribunal for position on war.,False
284,1526540537397792768,2022-05-17 12:30:00+00:00,"Hundreds of houses damaged in region bordering Ukraine

More: https://t.co/Aezoddar4L https://t.co/hFPpXQUJVS",True
566,1524734220949766144,2022-05-12 12:52:21+00:00,"⚡️President’s Office: Steinmeier, Scholz expected to visit Kyiv.

Deputy head of the President’s Office Andrii Sybi… https://t.co/dkWzwsuIlH",False
2568,1509510190512709632,2022-03-31 12:37:29+00:00,"⚡️ At least 20 people killed in Russian missile strike on Mykolaiv's regional administration building.

Additionall… https://t.co/hIeSxj9BTm",False
548,1516328289111089154,2022-04-19 08:10:10+00:00,"🔴 #LIVE: Russian Foreign Minister Sergey Lavrov gives interview to @IndiaToday

https://t.co/sKflk6AL6l",True
2084,1513156607131234309,2022-04-10 14:07:02+00:00,"⚡️ Prosecutor General: 1,222 confirmed killings of civilians in Kyiv Oblast. 

Prosecutor General Iryna Venediktova… https://t.co/Es9O12ay2F",False
7,1528104867276922883,2022-05-21 20:06:05+00:00,RT @Amb_Ulyanov: Western MSM readily spreads even the most idiotic Ukrainian fakes. The aim is to dehumanise the Russians. Many people in t…,True
3036,1510452029038211072,2022-04-03 03:00:01+00:00,"Thousands took part in Taraweeh prayer at Dean Al-Mahri Mosque, marking the beginning of the holy month of Ramadan https://t.co/gMqomZJcy0",True
3187,1504791645262213125,2022-03-18 12:07:40+00:00,"⚡️222 people, including 60 civilians, killed in Kyiv since Feb. 24.

Four children were killed by Russia’s attacks… https://t.co/k51oXVpAEj",False
